# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 22669 1 1 1 2.1322 -1.0 -1.0 -1.0 -1.0 44.638 34.095 10.544 312790000000.0 43968000000.0 0.0 2.132 1.0 84.84 10.31 39420000000.0 29312000000.0 -1.43 -99.0 -99.0 -99.0 -99.0 22669 goodsn-25-G141_22669 2.1346 1.0
goodsn 28061 3 1 0 2.2396 2.159 2.191 2.29 2.32 56.058 33.897 22.162 310980000000.0 92418000000.0 0.0 2.24 3.0 71.52 11.4 88268000000.0 61612000000.0 -1.53 -99.0 -99.0 -99.0 -99.0 28061 00000 -1.0 1.0
goodsn 24846 2 1 1 2.1883 2.1839 2.1856 2.1892 2.1908 16.362 10.953 5.4087 100490000000.0 22555000000.0 0.0 2.188 2.0 25.06 8.362 22878000000.0 15037000000.0 -1.66 -99.0 -99.0 -99.0 -99.0 24846 goodsn-25-G141_24846 2.18834 1.0
goodsn 977 3 1 0 2.2752 2.093 2.191 2.367 2.434 14.145 10.806 3.3388 99137000000.0 13923000000.0 0.0 2.275 3.0 21.64 15.31 16349000000.0 9282300000.0 -1.9 -99.0 -99.0 -99.0 -99.0 977 goodsn-41-G141_00977 2.29861 1.0
goodsn 983 3 1 0 2.1045 0.156 0.399 2.147 2.207 13.876 8.1718 5.7038 74971000000.0 23786000000.0 0.0 2.104 3.0 21.2 11.9 22582000000.0 15857000000.0 -1.55 -99.0 -99.0 -99.0 -99.0 983 goodsn-41-G141_00983 0.13655 1.0
goodsn 8646 2 1 1 2.3301 2.1929 2.2693 2.3415 2.3571 38.729 38.729 -3.561e-08 355310000000.0 -99.0 0.0 2.33 2.0 71.82 16.89 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 8646 goodsn-43-G141_08646 2.33009 1.0
goodsn 11205 3 1 0 0.1916 0.064 0.161 0.641 2.136 0.016034 0.0093444 0.0066894 85728000.0 27896000.0 1.0 0.1916 3.0 8.471 12.06 5623900.0 18597000.0 1.12 -99.0 -99.0 -99.0 -99.0 11205 goodsn-34-G141_11205 0.07144 1.0
goodsn 16025 3 1 0 2.3432 2.189 2.263 2.425 2.5 8.5193 5.7495 2.7698 52747000000.0 11551000000.0 0.0 2.343 3.0 10.46 9.78 9066400000.0 7700400000.0 -1.25 -99.0 -99.0 -99.0 -99.0 16025 goodsn-23-G141_16025 2.46253 1.0
goodsn 21290 1 1 1 2.214 -1.0 -1.0 -1.0 -1.0 428.63 419.52 9.1121 3848800000000.0 37999000000.0 0.0 2.214 1.0 921.5 10.19 35900000000.0 25333000000.0 -1.65 -99.0 -99.0 -99.0 -99.0 21290 goodsn-35-G141_21290 2.21395 1.0
goodsn 23339 2 1 1 2.4834 2.4579 2.4729 2.4977 2.5386 25.846 15.012 10.835 137720000000.0 45182000000.0 0.0 2.483 2.0 21.18 10.37 43766000000.0 30121000000.0 -1.52 -99.0 -99.0 -99.0 -99.0 23339 goodsn-25-G141_23339 2.48337 1.0
goodsn 23344 1 1 1 2.481 -1.0 -1.0 -1.0 -1.0 88.589 79.736 8.8533 731520000000.0 36919000000.0 0.0 2.481 1.0 113.0 10.64 22870000000.0 24613000000.0 -0.59 -99.0 -99.0 -99.0 -99.0 23344 goodsn-35-G141_23344 2.48337 1.0
