# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR Ha_SCALE number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 326 2 1 1 0.7941 0.7899 0.7916 0.7952 0.7966 1.7783 1.0963 0.68193 10058000000.0 2843700000.0 0.0 0.7941 2.0 29.31 20.75 2017600000.0 1895800000.0 -1.04 7.57 0.9 209.96 27.98 1.06 326 goodsn-41-G141_00326 0.79409 1.0
goodsn 328 2 1 1 2.2609 2.2545 2.2571 2.2623 2.2649 113.27 97.91 15.362 898250000000.0 64061000000.0 0.0 2.261 2.0 200.1 10.77 43972000000.0 42708000000.0 -0.8 -99.0 -99.0 -99.0 -99.0 -99.0 328 goodsn-41-G141_00328 2.26089 1.0
goodsn 330 2 1 1 0.7941 0.7918 0.7927 0.7948 0.7958 40.648 33.455 7.1932 306930000000.0 29997000000.0 0.0 0.7941 2.0 894.4 13.28 25803000000.0 19998000000.0 -1.52 114.11 3.14 216.71 6.3 0.836 330 goodsn-41-G141_00330 0.79409 1.0
goodsn 331 3 1 0 1.6194 1.443 1.498 1.823 1.955 82.206 77.82 4.3864 713940000000.0 18292000000.0 0.0 1.619 3.0 264.6 23.57 11235000000.0 12195000000.0 -0.59 -99.0 -99.0 -99.0 -99.0 -99.0 331 00000 -1.0 1.0
goodsn 333 3 1 -1 0.7193 0.36 0.488 0.983 5.584 0.0036625 -99.0 0.0036625 -99.0 15273000.0 2.0 0.7193 3.0 -4.63 12.15 31330000.0 10182000.0 -2.89 -99.0 -99.0 -99.0 -99.0 -99.0 333 00000 -1.0 3.0
goodsn 335 3 1 -1 0.7647 0.534 0.639 0.894 1.006 0.011063 -99.0 0.011063 -99.0 46135000.0 2.0 0.7647 3.0 -0.8709 19.26 1041000.0 30757000.0 3.42 -1.07 1.17 -inf inf 1.0 335 goodsn-41-G141_00335 0.66863 3.0
goodsn 336 3 1 -1 1.2314 1.124 1.167 1.294 1.362 3.479 2.7319 0.74708 25063000000.0 3115400000.0 0.0 1.231 3.0 18.83 12.85 3020000000.0 2077000000.0 -1.64 3.33 0.47 446.97 82.6 1.339 336 goodsn-41-G141_00336 1.34902 1.0
goodsn 337 3 1 0 0.8647 0.738 0.786 0.948 1.01 3.0916 2.0998 0.99177 19264000000.0 4135800000.0 0.0 0.8647 3.0 50.4 23.45 3934900000.0 2757200000.0 -1.57 -99.0 -99.0 -99.0 -99.0 -99.0 337 00000 -1.0 1.0
goodsn 338 2 1 1 2.0526 1.4761 1.5249 2.0486 2.0683 295.08 293.09 1.9894 2688900000000.0 8295900000.0 0.0 2.053 2.0 819.3 14.15 1170000000.0 5530600000.0 1.88 -99.0 -99.0 -99.0 -99.0 -99.0 338 goodsn-41-G141_00338 2.05262 2.0
goodsn 344 3 1 -1 1.8836 1.461 1.618 2.132 2.375 9.3534 8.9893 0.36412 82471000000.0 1518400000.0 1.0 1.884 3.0 31.87 129.8 425400000.0 1012300000.0 0.35 -99.0 -99.0 -99.0 -99.0 -99.0 344 00000 -1.0 2.0
goodsn 345 2 1 1 0.748 0.6789 0.699 0.7562 0.766 0.92261 0.42171 0.5009 3868900000.0 2088800000.0 0.0 0.7481 2.0 12.69 8.848 1860400000.0 1392600000.0 -1.44 4.3 1.24 235.26 77.01 1.272 345 goodsn-41-G141_00345 0.74805 1.0
goodsn 351 2 1 1 1.0289 1.0233 1.0257 1.0307 1.0334 14.571 13.397 1.1742 122910000000.0 4896400000.0 0.0 1.029 2.0 188.4 9.998 2034200000.0 3264300000.0 -0.22 4.97 1.07 24.52 5.31 1.014 351 goodsn-41-G141_00351 1.02891 2.0
goodsn 362 2 1 1 0.9261 0.9233 0.9245 0.9272 0.9285 3.5288 2.1496 1.3791 19721000000.0 5751200000.0 0.0 0.9261 2.0 43.86 11.33 5188200000.0 3834200000.0 -1.56 11.98 0.91 381.04 34.16 1.124 362 goodsn-41-G141_00362 0.92611 1.0
goodsn 365 3 1 -1 2.1002 1.931 2.025 2.178 2.236 16.975 11.185 5.7904 102610000000.0 24147000000.0 1.0 2.1 3.0 29.19 86.36 27912000000.0 16098000000.0 -1.87 -99.0 -99.0 -99.0 -99.0 -99.0 365 00000 -1.0 1.0
goodsn 367 3 1 -1 0.9121 0.557 0.727 1.089 1.224 0.72224 0.70348 0.018763 6454000000.0 78242000.0 1.0 0.9121 3.0 15.02 16.63 8740500.0 52162000.0 2.21 -99.0 -99.0 -99.0 -99.0 -99.0 367 00000 -1.0 3.0
goodsn 371 3 1 0 2.0494 1.864 1.945 2.153 2.232 32.253 29.632 2.6212 271850000000.0 10931000000.0 0.0 2.049 3.0 83.32 16.5 6366600000.0 7287300000.0 -0.48 -99.0 -99.0 -99.0 -99.0 -99.0 371 00000 -1.0 1.0
goodsn 375 2 1 1 1.7552 1.5721 1.6782 1.8059 1.8433 4.3767 1.939 2.4376 17789000000.0 10165000000.0 1.0 1.755 2.0 7.261 130.6 7787200000.0 6776800000.0 -1.18 -99.0 -99.0 -99.0 -99.0 -99.0 375 goodsn-41-G141_00375 1.75523 1.0
goodsn 379 3 1 -1 0.902 0.154 0.627 1.136 1.284 0.10004 -99.0 0.10004 -99.0 417180000.0 2.0 0.902 3.0 -4.763 10.37 474800000.0 278120000.0 -1.86 -99.0 -99.0 -99.0 -99.0 -99.0 379 00000 -1.0 1.0
goodsn 381 3 1 -1 0.8184 0.598 0.703 0.959 1.072 0.47779 0.38596 0.091829 3540900000.0 382940000.0 1.0 0.8184 3.0 9.882 10.74 357530000.0 255290000.0 -1.78 1.56 0.51 1666.36 2028.76 4.978 381 goodsn-41-G141_00381 0.85429 1.0
goodsn 383 2 1 1 0.7577 0.7527 0.7548 0.7594 0.7612 0.9565 0.33576 0.62074 3080400000.0 2588600000.0 0.0 0.7577 2.0 9.826 7.268 2359700000.0 1725700000.0 -1.53 7.85 1.33 284.39 53.27 1.242 383 goodsn-41-G141_00383 0.75769 1.0
goodsn 389 3 1 -1 2.9253 0.483 1.935 3.158 3.302 2.7944 -99.0 2.7944 -99.0 11653000000.0 2.0 2.925 3.0 -10.22 9.208 9568100000.0 7768700000.0 -1.3 1.37 0.85 100.52 71.61 0.129 389 goodsn-41-G141_00389 0.72116 1.0
goodsn 396 3 1 0 0.8189 0.738 0.773 0.865 0.91 0.64059 -99.0 0.64059 -99.0 2671300000.0 2.0 0.8189 3.0 -6.58 305.6 2768800000.0 1780900000.0 -1.8 -99.0 -99.0 -99.0 -99.0 -99.0 396 00000 -1.0 1.0
goodsn 400 3 1 -1 2.0137 1.789 1.904 2.126 2.204 19.186 16.121 3.065 147900000000.0 12781000000.0 0.0 2.014 3.0 47.69 10.64 13924000000.0 8520900000.0 -1.83 -99.0 -99.0 -99.0 -99.0 -99.0 400 00000 -1.0 1.0
goodsn 402 3 1 -1 2.8583 2.762 2.801 2.917 2.954 28.976 18.676 10.3 171340000000.0 42954000000.0 0.0 2.858 3.0 11.22 8.263 48013000000.0 28636000000.0 -1.8 -99.0 -99.0 -99.0 -99.0 -99.0 402 goodsn-41-G141_00402 2.96894 1.0
goodsn 403 3 1 -1 1.8001 1.516 1.641 1.95 2.057 4.4197 2.6883 1.7314 24663000000.0 7220400000.0 1.0 1.8 3.0 10.12 17.71 6146800000.0 4813600000.0 -1.42 -99.0 -99.0 -99.0 -99.0 -99.0 403 goodsn-41-G141_00403 1.86337 1.0
goodsn 404 3 1 -1 2.0166 1.684 1.899 2.146 2.23 7.404 5.065 2.3389 46468000000.0 9753700000.0 0.0 2.017 3.0 14.92 11.11 11147000000.0 6502500000.0 -1.87 -99.0 -99.0 -99.0 -99.0 -99.0 404 00000 -1.0 1.0
goodsn 408 2 1 1 0.6096 0.6008 0.6049 0.6136 0.6178 15.81 13.026 2.7846 119500000000.0 11612000000.0 0.0 0.6096 2.0 589.6 11.23 9882000000.0 7741500000.0 -1.56 -99.0 -99.0 -99.0 -99.0 -99.0 408 goodsn-41-G141_00408 0.60962 2.0
goodsn 412 3 1 -1 0.6438 0.521 0.581 0.705 0.77 0.17981 -99.0 0.17981 -99.0 749820000.0 2.0 0.6438 3.0 -8.154 15.39 822720000.0 499880000.0 -1.88 -99.0 -99.0 -99.0 -99.0 -99.0 412 00000 -1.0 1.0
goodsn 415 3 1 -1 1.668 1.381 1.545 1.798 1.945 6.876 5.1485 1.7275 47234000000.0 7203800000.0 1.0 1.668 3.0 18.08 46.57 7643600000.0 4802500000.0 -1.79 -99.0 -99.0 -99.0 -99.0 -99.0 415 00000 -1.0 1.0
goodsn 421 3 1 0 1.0334 0.836 0.947 1.129 1.194 1.7631 0.99092 0.77213 9091000000.0 3219900000.0 1.0 1.033 3.0 13.73 19.63 2253800000.0 2146600000.0 -0.98 -99.0 -99.0 -99.0 -99.0 -99.0 421 00000 -1.0 1.0
goodsn 422 3 1 -1 2.6584 2.29 2.478 2.85 2.998 6.9559 5.2356 1.7203 48033000000.0 7173800000.0 1.0 2.658 3.0 4.815 47.33 4539400000.0 4782500000.0 -0.61 -99.0 -99.0 -99.0 -99.0 -99.0 422 goodsn-41-G141_00422 2.74904 1.0
goodsn 425 3 1 -1 0.6921 0.526 0.608 0.778 0.85 0.32582 0.17922 0.1466 1644200000.0 611350000.0 1.0 0.6921 3.0 6.399 10.9 304090000.0 407570000.0 -0.17 14.4 1.8 2837.25 1116.68 1.993 425 goodsn-41-G141_00425 0.87949 1.0
goodsn 429 3 1 -1 1.6034 1.276 1.408 1.815 2.035 0.84059 -99.0 0.84059 -99.0 3505400000.0 2.0 1.603 3.0 -6.177 11.92 4129600000.0 2336900000.0 -1.92 -99.0 -99.0 -99.0 -99.0 -99.0 429 goodsn-41-G141_00429 1.85908 1.0
goodsn 438 2 1 1 1.1598 1.1542 1.1569 1.1615 1.1635 1.632 0.22559 1.4064 2069700000.0 5864700000.0 1.0 1.16 2.0 2.021 11.5 5338600000.0 3909800000.0 -1.42 2.56 0.48 179.54 35.59 1.016 438 goodsn-41-G141_00438 1.15977 1.0
goodsn 441 3 1 0 1.3542 1.299 1.321 1.387 1.412 11.548 11.045 0.50306 101330000000.0 2097800000.0 0.0 1.354 3.0 48.92 13.27 455420000.0 1398500000.0 1.08 -99.0 -99.0 -99.0 -99.0 -99.0 441 00000 -1.0 2.0
goodsn 442 3 1 -1 1.034 0.831 0.939 1.123 1.232 0.41502 -99.0 0.41502 -99.0 1730700000.0 2.0 1.034 3.0 -5.42 27.48 2107700000.0 1153800000.0 -2.06 -99.0 -99.0 -99.0 -99.0 -99.0 442 00000 -1.0 1.0
goodsn 448 3 1 -1 1.3356 1.195 1.272 1.403 1.453 0.62684 -99.0 0.62684 -99.0 2614000000.0 2.0 1.336 3.0 -10.77 7.932 2653900000.0 1742700000.0 -1.7 1.1 0.48 162.97 78.68 0.684 448 goodsn-41-G141_00448 1.41693 1.0
goodsn 450 3 1 0 1.0764 0.964 1.029 1.129 1.157 5.7922 4.3517 1.4405 39923000000.0 6007100000.0 0.0 1.076 3.0 51.43 10.47 4838000000.0 4004700000.0 -1.36 -99.0 -99.0 -99.0 -99.0 -99.0 450 00000 -1.0 1.0
goodsn 456 3 1 0 0.9135 0.785 0.838 0.991 1.03 1.4715 0.62368 0.84783 5721800000.0 3535600000.0 1.0 0.9135 3.0 13.26 153.0 3274400000.0 2357100000.0 -1.59 -99.0 -99.0 -99.0 -99.0 -99.0 456 00000 -1.0 1.0
goodsn 457 3 1 -1 0.8445 0.734 0.785 0.903 0.95 1.205 1.0248 0.18021 9401900000.0 751520000.0 1.0 0.8445 3.0 25.35 32.83 502950000.0 501010000.0 -0.71 -99.0 -99.0 -99.0 -99.0 -99.0 457 00000 -1.0 1.0
goodsn 463 3 1 -1 0.8832 0.756 0.824 0.939 0.977 0.22398 -99.0 0.22398 -99.0 934030000.0 2.0 0.8832 3.0 -12.8 11.48 1062000000.0 622680000.0 -1.88 -1.05 0.64 -153.55 93.6 0.815 463 goodsn-41-G141_00463 0.85429 1.0
goodsn 466 2 1 1 0.9474 0.942 0.9446 0.9497 0.9522 3.0839 1.7851 1.2989 16377000000.0 5416600000.0 0.0 0.9474 2.0 33.91 22.0 4927600000.0 3611000000.0 -1.56 3.92 0.8 119.8 25.93 0.911 466 goodsn-41-G141_00466 0.94741 1.0
goodsn 467 2 1 1 0.8469 0.8376 0.8424 0.8492 0.8533 1.2826 0.72094 0.56162 6614200000.0 2342000000.0 0.0 0.8469 2.0 17.78 9.77 2056100000.0 1561400000.0 -1.56 3.83 0.88 192.32 49.73 1.351 467 goodsn-41-G141_00467 0.84688 1.0
goodsn 469 3 1 0 0.789 0.724 0.754 0.826 0.858 1.4175 0.92413 0.49337 8478300000.0 2057400000.0 0.0 0.789 3.0 24.97 11.47 1027800000.0 1371600000.0 -0.45 -99.0 -99.0 -99.0 -99.0 -99.0 469 00000 -1.0 1.0
goodsn 470 3 1 -1 1.2578 0.816 1.031 1.473 1.94 3.2773 3.1708 0.10647 29090000000.0 443990000.0 0.0 1.258 3.0 19.69 11.94 496450000.0 295990000.0 -1.91 1.55 0.49 1.1621702813615413e+83 inf 3.465691212665849e+80 470 goodsn-41-G141_00470 1.16951 1.0
goodsn 473 3 1 -1 1.8743 1.459 1.654 2.09 2.247 1.0997 0.094931 1.0047 870930000.0 4189900000.0 1.0 1.874 3.0 0.3404 13.58 3156200000.0 2793300000.0 -1.14 -99.0 -99.0 -99.0 -99.0 -99.0 473 goodsn-41-G141_00473 1.87485 1.0
goodsn 475 3 1 -1 0.5547 0.472 0.501 0.583 0.859 0.070442 0.063845 0.0065973 585730000.0 27511000.0 1.0 0.5547 3.0 3.593 9.35 31585000.0 18341000.0 -1.16 -0.15 0.6 -21.91 85.47 1.089 475 goodsn-41-G141_00475 0.7083 3.0
goodsn 477 3 1 -1 0.5853 0.482 0.532 0.639 0.682 0.10935 -99.0 0.10935 -99.0 456020000.0 2.0 0.5853 3.0 -7.859 16.5 269780000.0 304020000.0 -0.39 -99.0 -99.0 -99.0 -99.0 -99.0 477 00000 -1.0 1.0
goodsn 479 2 1 1 0.9788 0.9467 0.9657 0.989 1.0 4.9931 3.4361 1.557 31524000000.0 6493100000.0 0.0 0.9788 2.0 58.3 10.35 3638500000.0 4328700000.0 -0.54 7.19 1.46 97.94 20.35 0.955 479 goodsn-41-G141_00479 0.97882 1.0
goodsn 480 2 1 1 1.4843 1.4777 1.4806 1.487 1.4901 7.1893 4.5657 2.6236 41887000000.0 10941000000.0 0.0 1.484 2.0 16.42 12.52 11175000000.0 7293900000.0 -1.66 2.48 0.48 308.32 75.3 1.273 480 goodsn-41-G141_00480 1.48432 1.0
goodsn 483 3 1 -1 1.2516 1.077 1.179 1.324 1.372 0.63652 -99.0 0.63652 -99.0 2654400000.0 2.0 1.252 3.0 -9.244 11.35 2586300000.0 1769600000.0 -1.61 2.72 0.6 1254.13 551.14 2.437 483 goodsn-41-G141_00483 1.32217 1.0
goodsn 489 3 1 0 1.2457 1.074 1.148 1.328 1.379 2.5963 1.8485 0.7478 16959000000.0 3118400000.0 1.0 1.246 3.0 12.02 18.51 1998300000.0 2078900000.0 -0.82 -99.0 -99.0 -99.0 -99.0 -99.0 489 00000 -1.0 1.0
goodsn 490 3 1 -1 2.6123 2.401 2.498 2.726 2.833 6.9543 3.0612 3.8931 28085000000.0 16235000000.0 1.0 2.612 3.0 3.159 11.23 12898000000.0 10823000000.0 -1.19 -99.0 -99.0 -99.0 -99.0 -99.0 490 goodsn-41-G141_00490 2.73221 1.0
goodsn 491 3 1 0 0.8817 0.806 0.832 0.932 0.963 8.0737 5.8267 2.247 53456000000.0 9370200000.0 0.0 0.8817 3.0 135.0 9.588 7236300000.0 6246800000.0 -1.31 -99.0 -99.0 -99.0 -99.0 -99.0 491 00000 -1.0 1.0
goodsn 492 3 1 0 1.7787 1.583 1.677 1.878 1.972 11.531 8.6282 2.9024 79158000000.0 12104000000.0 0.0 1.779 3.0 32.51 19.3 11406000000.0 8069000000.0 -1.54 -99.0 -99.0 -99.0 -99.0 -99.0 492 00000 -1.0 1.0
goodsn 496 3 1 -1 0.96 0.838 0.902 1.024 1.077 2.0668 1.9925 0.074294 18280000000.0 309820000.0 0.0 0.96 3.0 36.19 20.25 40342000.0 206540000.0 2.45 -99.0 -99.0 -99.0 -99.0 -99.0 496 00000 -1.0 2.0
goodsn 499 3 1 -1 2.0002 1.657 1.851 2.153 2.275 14.904 13.613 1.2909 124890000000.0 5383300000.0 0.0 2.0 3.0 41.08 19.71 3333900000.0 3588900000.0 -0.57 -99.0 -99.0 -99.0 -99.0 -99.0 499 goodsn-41-G141_00499 1.99068 1.0
goodsn 504 3 1 0 0.9971 0.958 0.968 1.026 1.045 39.469 38.077 1.3918 349330000000.0 5804000000.0 0.0 0.9971 3.0 603.8 16.86 1674200000.0 3869300000.0 0.49 -99.0 -99.0 -99.0 -99.0 -99.0 504 00000 -1.0 2.0
goodsn 506 3 1 -1 0.8792 0.687 0.786 0.966 1.041 0.22566 -99.0 0.22566 -99.0 941050000.0 2.0 0.8792 3.0 -0.853 8.639 1097400000.0 627370000.0 -1.9 1.26 0.76 528.63 423.9 2.26 506 goodsn-41-G141_00506 0.98774 1.0
goodsn 507 3 1 0 1.7139 1.569 1.612 1.838 1.914 60.965 56.927 4.0385 522270000000.0 16841000000.0 0.0 1.714 3.0 207.4 19.7 9052700000.0 11227000000.0 -0.4 -99.0 -99.0 -99.0 -99.0 -99.0 507 00000 -1.0 1.0
goodsn 514 3 1 -1 1.6507 1.565 1.59 1.718 1.781 2.7787 1.2645 1.5142 11601000000.0 6314500000.0 1.0 1.651 3.0 4.383 14.53 4768100000.0 4209700000.0 -1.13 -99.0 -99.0 -99.0 -99.0 -99.0 514 goodsn-41-G141_00514 1.74835 1.0
goodsn 519 3 1 0 0.8528 0.766 0.799 0.922 0.952 6.6572 4.0971 2.5602 37588000000.0 10676000000.0 0.0 0.8528 3.0 100.3 10.49 8932700000.0 7117600000.0 -1.42 17.09 4.52 67.56 18.32 0.476 519 goodsn-41-G141_00519 0.72633 1.0
goodsn 521 3 1 0 1.9374 1.748 1.82 2.058 2.164 54.931 53.114 1.8171 487290000000.0 7577500000.0 0.0 1.937 3.0 175.6 15.43 5923000000.0 5051600000.0 -1.33 -99.0 -99.0 -99.0 -99.0 -99.0 521 00000 -1.0 1.0
goodsn 522 3 1 -1 1.698 1.483 1.593 1.803 1.911 2.0796 0.91681 1.1628 8411100000.0 4849000000.0 1.0 1.698 3.0 3.298 10.94 5018100000.0 3232600000.0 -1.73 -99.0 -99.0 -99.0 -99.0 -99.0 522 goodsn-41-G141_00522 1.71421 1.0
goodsn 523 3 1 -1 0.8164 0.618 0.725 0.906 0.971 0.13263 -99.0 0.13263 -99.0 553100000.0 2.0 0.8164 3.0 -9.35 8.666 578120000.0 368730000.0 -1.77 -0.2 0.87 -389.63 4669.57 15.64 523 goodsn-41-G141_00523 0.68793 1.0
goodsn 524 3 1 -1 1.4686 1.202 1.313 1.618 1.78 0.96888 -99.0 0.96888 -99.0 4040400000.0 2.0 1.469 3.0 -27.59 10.61 4697900000.0 2693600000.0 -1.9 2.94 0.72 567.24 172.44 0.845 524 goodsn-41-G141_00524 1.16951 1.0
goodsn 525 3 1 0 1.3828 1.258 1.324 1.442 1.483 11.001 8.0558 2.9454 73906000000.0 12283000000.0 0.0 1.383 3.0 33.15 12.89 12120000000.0 8188500000.0 -1.61 -99.0 -99.0 -99.0 -99.0 -99.0 525 00000 -1.0 1.0
goodsn 526 3 1 0 1.5828 1.461 1.524 1.64 1.69 8.0168 5.4592 2.5576 50084000000.0 10666000000.0 0.0 1.583 3.0 18.49 8.758 7442700000.0 7110500000.0 -1.13 -99.0 -99.0 -99.0 -99.0 -99.0 526 00000 -1.0 1.0
goodsn 528 3 1 -1 1.0883 0.784 0.943 1.244 1.503 2.3804 2.1832 0.19718 20030000000.0 822250000.0 0.0 1.088 3.0 24.74 13.92 964870000.0 548170000.0 -1.91 1.36 0.53 inf inf 1.0 528 goodsn-41-G141_00528 1.01073 1.0
goodsn 535 3 1 -1 0.9911 0.801 0.905 1.084 1.143 3.7604 2.7293 1.0311 25039000000.0 4299700000.0 0.0 0.9911 3.0 44.25 6.577 5036100000.0 2866500000.0 -1.91 0.88 1.45 59.01 101.96 0.863 535 goodsn-41-G141_00535 0.7932 1.0
goodsn 536 2 1 1 2.0496 2.0368 2.0476 2.1148 2.1579 10.919 9.0359 1.8836 82898000000.0 7854800000.0 0.0 2.05 2.0 25.37 11.49 1745700000.0 5236500000.0 1.06 -99.0 -99.0 -99.0 -99.0 -99.0 536 goodsn-41-G141_00536 2.04957 3.0
goodsn 539 2 1 1 1.3691 1.365 1.3665 1.3694 1.3707 10.969 9.8836 1.0854 90675000000.0 4526200000.0 0.0 1.369 2.0 42.07 13.16 2888600000.0 3017500000.0 -0.72 9.83 0.64 636.16 61.64 1.248 539 goodsn-41-G141_00539 1.36908 1.0
goodsn 540 3 1 0 0.945 0.887 0.909 0.98 1.001 10.877 7.6097 3.2674 69814000000.0 13625000000.0 0.0 0.945 3.0 145.8 9.581 11499000000.0 9083600000.0 -1.46 -99.0 -99.0 -99.0 -99.0 -99.0 540 00000 -1.0 1.0
goodsn 542 3 1 0 1.2149 1.04 1.135 1.285 1.322 4.4875 3.7068 0.7807 34008000000.0 3255600000.0 0.0 1.215 3.0 27.19 16.86 197640000.0 2170400000.0 2.99 -99.0 -99.0 -99.0 -99.0 -99.0 542 00000 -1.0 3.0
goodsn 546 3 1 0 0.9792 0.912 0.943 1.016 1.043 1.4154 -99.0 1.4154 -99.0 5902600000.0 2.0 0.9792 3.0 -17.09 17.1 564440000.0 3935100000.0 2.54 -99.0 -99.0 -99.0 -99.0 -99.0 546 00000 -1.0 3.0
goodsn 548 3 1 -1 2.3909 2.112 2.254 2.53 2.651 14.792 11.624 3.1677 106640000000.0 13210000000.0 0.0 2.391 3.0 19.61 12.92 11700000000.0 8806500000.0 -1.42 -99.0 -99.0 -99.0 -99.0 -99.0 548 goodsn-41-G141_00548 2.77915 1.0
goodsn 550 3 1 0 1.8235 1.656 1.746 1.895 1.999 97.116 95.855 1.2619 879400000000.0 5262500000.0 0.0 1.823 3.0 358.3 27.12 1871800000.0 3508300000.0 0.21 -99.0 -99.0 -99.0 -99.0 -99.0 550 00000 -1.0 2.0
goodsn 552 3 1 -1 1.7075 1.262 1.38 2.067 2.287 8.1951 7.7005 0.49454 70647000000.0 2062300000.0 0.0 1.707 3.0 27.9 9.912 2337600000.0 1374900000.0 -1.87 -99.0 -99.0 -99.0 -99.0 -99.0 552 goodsn-41-G141_00552 2.01169 1.0
goodsn 554 3 1 -1 1.0239 0.922 0.979 1.074 1.115 1.8558 1.4662 0.38967 13451000000.0 1625000000.0 0.0 1.024 3.0 21.0 11.0 1468400000.0 1083300000.0 -1.59 2.59 0.66 333.09 98.74 1.218 554 goodsn-41-G141_00554 0.99073 1.0
goodsn 557 2 1 1 0.6413 0.5895 0.6325 0.6434 0.6651 0.72686 0.15678 0.57007 1438400000.0 2377300000.0 1.0 0.6413 2.0 6.475 8.63 2547200000.0 1584900000.0 -1.66 3.13 3.56 88.91 101.9 1.041 557 goodsn-41-G141_00557 0.64132 1.0
goodsn 563 2 1 1 1.1458 0.7551 1.0451 1.1681 1.1922 2.692 -99.0 2.692 -99.0 11226000000.0 2.0 1.146 2.0 -3.22 6.481 9667500000.0 7484000000.0 -1.41 -0.36 0.63 -15.12 26.06 1.159 563 goodsn-41-G141_00563 1.14577 1.0
goodsn 564 3 1 -1 2.607 2.389 2.489 2.732 2.845 36.697 32.668 4.0293 299710000000.0 16803000000.0 0.0 2.607 3.0 34.14 11.32 11022000000.0 11202000000.0 -0.7 -99.0 -99.0 -99.0 -99.0 -99.0 564 00000 -1.0 1.0
goodsn 565 3 1 -1 1.7204 1.387 1.592 1.853 2.03 7.1423 6.8189 0.32334 62559000000.0 1348400000.0 1.0 1.72 3.0 24.96 26.74 1010000000.0 898920000.0 -1.25 -99.0 -99.0 -99.0 -99.0 -99.0 565 00000 -1.0 1.0
goodsn 568 3 1 -1 1.694 1.481 1.583 1.814 1.955 3.6292 2.1725 1.4567 19931000000.0 6074600000.0 1.0 1.694 3.0 7.79 12.08 5625100000.0 4049700000.0 -1.53 -99.0 -99.0 -99.0 -99.0 -99.0 568 goodsn-41-G141_00568 1.80107 1.0
goodsn 570 3 1 -1 0.7937 0.467 0.608 0.928 1.005 1.6003 1.5835 0.016715 14528000000.0 69704000.0 0.0 0.7937 3.0 42.37 17.63 14046000.0 46469000.0 1.42 -99.0 -99.0 -99.0 -99.0 -99.0 570 00000 -1.0 3.0
goodsn 576 2 1 1 0.9533 0.9194 0.9387 0.9567 0.961 29.406 28.535 0.87139 261790000000.0 3633800000.0 0.0 0.9533 2.0 530.8 25.78 1784100000.0 2422500000.0 -0.41 4.87 1.8 14.8 5.5 0.965 576 goodsn-41-G141_00576 0.95326 2.0
goodsn 577 3 1 -1 0.8804 0.549 0.722 1.029 1.093 0.23187 0.094138 0.13773 863650000.0 574350000.0 1.0 0.8804 3.0 2.187 13.31 524510000.0 382900000.0 -1.48 1.64 0.7 299.79 156.43 0.99 577 goodsn-41-G141_00577 0.858 1.0
goodsn 581 3 1 -1 2.5525 2.399 2.459 2.649 2.705 16.506 10.493 6.0121 96270000000.0 25071000000.0 0.0 2.553 3.0 12.56 8.676 24675000000.0 16714000000.0 -1.62 -99.0 -99.0 -99.0 -99.0 -99.0 581 00000 -1.0 1.0
goodsn 582 2 1 1 0.6837 0.6765 0.6801 0.6867 0.69 0.77738 0.48826 0.28913 4479400000.0 1205700000.0 0.0 0.6837 2.0 17.87 9.75 718220000.0 803800000.0 -0.88 0.02 1.45 0.1 6.43 0.944 582 goodsn-41-G141_00582 0.68371 3.0
goodsn 586 3 1 0 0.5513 0.471 0.506 0.596 0.634 0.37611 0.27292 0.10319 2503800000.0 430320000.0 0.0 0.5513 3.0 15.6 11.61 211280000.0 286880000.0 -0.14 -99.0 -99.0 -99.0 -99.0 -99.0 586 00000 -1.0 1.0
goodsn 587 2 1 1 1.4073 1.4001 1.4139 1.8377 1.9155 40.29 35.174 5.1161 322700000000.0 21335000000.0 0.0 1.407 2.0 138.4 9.525 17078000000.0 14223000000.0 -1.25 2.76 1.44 68.79 37.64 0.971 587 goodsn-41-G141_00587 1.40729 1.0
goodsn 589 3 1 -1 0.6799 0.395 0.492 0.943 1.201 0.50482 0.46364 0.041176 4253600000.0 171710000.0 0.0 0.6799 3.0 17.16 10.96 44688000.0 114470000.0 1.06 1.66 0.6 1.0705203047238116e+43 inf 1.0588078716901362e+44 589 goodsn-41-G141_00589 0.88137 1.0
goodsn 590 3 1 -1 1.3465 1.193 1.261 1.431 1.604 0.67652 -99.0 0.67652 -99.0 2821200000.0 2.0 1.346 3.0 -1.683 10.87 3206100000.0 1880800000.0 -1.85 0.67 0.54 122.48 102.54 0.989 590 goodsn-41-G141_00590 1.25579 1.0
goodsn 592 3 1 -1 0.7686 0.686 0.723 0.816 0.857 0.41854 -99.0 0.41854 -99.0 1745400000.0 2.0 0.7686 3.0 -6.442 12.65 1613300000.0 1163600000.0 -1.39 2.38 1.1 227.39 127.06 1.584 592 goodsn-41-G141_00592 0.69639 1.0
goodsn 595 3 1 -1 1.7093 1.582 1.63 1.783 1.822 13.039 10.237 2.8019 93919000000.0 11684000000.0 0.0 1.709 3.0 37.15 17.07 13232000000.0 7789600000.0 -1.84 -99.0 -99.0 -99.0 -99.0 -99.0 595 00000 -1.0 1.0
