# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 28115 1 1 1 0.736 -1.0 -1.0 -1.0 -1.0 0.78251 0.52742 0.25509 4838700000.0 1063700000.0 0.0 0.736 1.0 16.44 6.243 316640000.0 709160000.0 0.21 -0.3 1.04 -1.63 5.61 28115 goodss-31-G141_28115 0.7402
goodss 10259 2 1 1 0.8655 0.839 0.8497 0.8901 0.9161 0.54502 0.28854 0.25649 2647100000.0 1069600000.0 1.0 0.8655 2.0 6.914 13.19 157210000.0 713060000.0 1.75 0.09 1.17 1.18 15.99 10259 goodss-21-G141_10259 0.86545
goodss 46500 2 1 1 0.6661 0.658 0.6619 0.6693 0.6733 0.29991 0.10613 0.19378 973650000.0 808110000.0 1.0 0.6661 2.0 4.088 8.249 352410000.0 538740000.0 -0.41 -1.16 1.38 -7.11 8.49 46500 goodss-11-G141_46500 0.66612
goodss 33151 1 1 1 0.68 -1.0 -1.0 -1.0 -1.0 0.75869 0.42837 0.33032 3930000000.0 1377500000.0 0.0 0.68 1.0 15.85 8.715 125700000.0 918320000.0 2.51 0.42 1.91 2.05 9.22 33151 goodss-24-G141_33151 0.67029
goodss 38173 2 1 1 0.6745 0.6682 0.6713 0.6769 0.6795 0.78453 0.41351 0.37102 3793700000.0 1547200000.0 0.0 0.6745 2.0 15.55 10.05 349420000.0 1031500000.0 0.28 -99.0 -99.0 -99.0 -99.0 38173 goodss-33-G141_38173 0.67448
goodss 44523 1 1 1 0.735 -1.0 -1.0 -1.0 -1.0 1.31 0.57478 0.73526 5273200000.0 3066100000.0 0.0 0.735 1.0 17.97 12.08 1592400000.0 2044100000.0 -0.68 -99.0 -99.0 -99.0 -99.0 44523 goodss-30-G141_44523 0.73239
goodss 27965 1 1 1 0.6194 -1.0 -1.0 -1.0 -1.0 0.43473 0.16981 0.26492 1557900000.0 1104700000.0 1.0 0.6194 1.0 7.463 7.817 172400000.0 736490000.0 1.21 2.54 4.88 6.82 13.09 27965 goodss-32-G141_27965 0.62336
goodss 25884 1 1 1 0.667 -1.0 -1.0 -1.0 -1.0 1.1255 0.53745 0.58806 4930800000.0 2452300000.0 0.0 0.667 1.0 20.65 8.478 1277400000.0 1634900000.0 -0.43 -0.75 1.62 -1.85 3.99 25884 goodss-38-G141_25884 0.66196
goodss 35226 1 1 1 0.726 -1.0 -1.0 -1.0 -1.0 2.8755 2.3657 0.50987 21703000000.0 2126200000.0 0.0 0.726 1.0 75.98 13.88 414330000.0 1417500000.0 1.26 6.83 1.68 21.77 5.39 35226 goodss-12-G141_35226 0.72202
goodss 44412 3 1 0 0.9284 0.901 0.906 0.951 0.957 3.2036 1.6192 1.5844 14855000000.0 6607200000.0 0.0 0.9284 3.0 32.79 32.58 1638100000.0 4404800000.0 0.37 -99.0 -99.0 -99.0 -99.0 44412 00000 -1.0
