# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 24020 2 1 1 2.0972 2.0895 2.0931 2.0998 2.1031 4.4257 -99.0 4.4257 -99.0 18456000000.0 2.0 2.097 2.0 -19.69 18.54 15822000000.0 12304000000.0 -1.39 -99.0 -99.0 -99.0 -99.0 24020 cosmos-28-G141_24020 2.0972 1.0
cosmos 24713 2 1 1 1.3953 1.3861 1.3911 1.407 1.417 2.4682 -99.0 2.4682 -99.0 10293000000.0 2.0 1.395 2.0 -1.899 20.5 10041000000.0 6861900000.0 -1.64 3.56 1.05 299.73 100.98 24713 cosmos-15-G141_24713 1.39528 1.0
cosmos 24574 3 1 0 2.6099 2.501 2.559 2.662 2.709 6.6798 0.95568 5.7241 8767700000.0 23870000000.0 1.0 2.61 3.0 0.9912 25.85 22014000000.0 15914000000.0 -1.5 -99.0 -99.0 -99.0 -99.0 24574 cosmos-15-G141_24574 2.55019 1.0
cosmos 24813 3 1 0 2.0161 1.916 1.957 2.076 2.127 4.1165 -99.0 4.1165 -99.0 17166000000.0 2.0 2.016 3.0 -22.01 19.61 18878000000.0 11444000000.0 -1.8 -99.0 -99.0 -99.0 -99.0 24813 cosmos-15-G141_24813 2.09875 1.0
cosmos 24763 2 1 1 2.4695 2.3979 2.4244 2.478 2.5008 73.945 60.937 13.008 559060000000.0 54245000000.0 0.0 2.469 2.0 88.61 16.89 37791000000.0 36163000000.0 -0.94 -99.0 -99.0 -99.0 -99.0 24763 cosmos-07-G141_24763 2.46946 1.0
cosmos 28440 3 1 0 2.3526 2.27 2.302 2.404 2.436 14.732 5.2875 9.4449 48509000000.0 39387000000.0 1.0 2.353 3.0 9.479 17.28 38549000000.0 26258000000.0 -1.61 -99.0 -99.0 -99.0 -99.0 28440 00000 -1.0 1.0
cosmos 26043 3 0 0 2.3424 2.199 2.268 2.417 2.475 3.3625 -99.0 3.3625 -99.0 14022000000.0 2.0 2.342 3.0 -2.18 17.76 11732000000.0 9348100000.0 -1.38 -99.0 -99.0 -99.0 -99.0 26043 cosmos-07-G141_26043 2.2838 1.0
cosmos 27216 3 1 0 2.3883 2.301 2.336 2.441 2.475 9.4495 4.1153 5.3342 37755000000.0 22244000000.0 1.0 2.388 3.0 6.977 17.22 25057000000.0 14830000000.0 -1.86 -99.0 -99.0 -99.0 -99.0 27216 00000 -1.0 1.0
cosmos 27120 2 1 1 2.4764 2.4653 2.4695 2.4792 2.484 48.379 30.586 17.794 280600000000.0 74202000000.0 0.0 2.476 2.0 43.83 16.38 65208000000.0 49468000000.0 -1.4 -99.0 -99.0 -99.0 -99.0 27120 cosmos-08-G141_27120 2.47641 1.0
cosmos 25229 2 1 1 2.1772 2.1725 2.1743 2.1783 2.1802 18.098 4.2151 13.883 38670000000.0 57896000000.0 1.0 2.177 2.0 9.806 15.11 55193000000.0 38597000000.0 -1.53 -99.0 -99.0 -99.0 -99.0 25229 cosmos-08-G141_25229 2.1772 1.0
cosmos 29230 3 1 0 2.5775 2.5 2.533 2.635 2.66 51.51 33.077 18.432 303460000000.0 76864000000.0 0.0 2.577 3.0 37.28 21.29 68860000000.0 51243000000.0 -1.48 -99.0 -99.0 -99.0 -99.0 29230 00000 -1.0 1.0
cosmos 27748 3 1 0 2.1183 1.937 2.042 2.193 2.248 31.651 27.774 3.8762 254810000000.0 16164000000.0 0.0 2.118 3.0 70.56 24.57 16499000000.0 10776000000.0 -1.73 -99.0 -99.0 -99.0 -99.0 27748 cosmos-11-G141_27748 2.27396 1.0
cosmos 27056 3 1 0 2.3485 2.263 2.298 2.401 2.435 6.2944 -99.0 6.2944 -99.0 26249000000.0 2.0 2.348 3.0 -0.4422 18.67 30749000000.0 17499000000.0 -1.91 -99.0 -99.0 -99.0 -99.0 27056 cosmos-11-G141_27056 2.33009 1.0
cosmos 1331 3 1 0 2.4879 2.289 2.374 2.568 2.589 24.289 11.603 12.686 106450000000.0 52902000000.0 1.0 2.488 3.0 16.19 22.24 45868000000.0 35268000000.0 -1.38 -99.0 -99.0 -99.0 -99.0 1331 00000 -1.0 1.0
cosmos 2239 3 1 0 2.1195 2.019 2.065 2.18 2.241 11.455 7.7621 3.6924 71212000000.0 15398000000.0 1.0 2.119 3.0 19.69 24.86 13488000000.0 10265000000.0 -1.4 -99.0 -99.0 -99.0 -99.0 2239 00000 -1.0 1.0
cosmos 2260 3 1 0 2.3038 2.094 2.197 2.406 2.489 24.891 21.116 3.7745 193730000000.0 15740000000.0 0.0 2.304 3.0 40.59 25.43 13839000000.0 10493000000.0 -1.42 -99.0 -99.0 -99.0 -99.0 2260 00000 -1.0 1.0
cosmos 3773 3 1 0 2.5016 2.43 2.459 2.546 2.568 11.056 -99.0 11.056 -99.0 46103000000.0 2.0 2.502 3.0 -17.98 24.12 42738000000.0 30736000000.0 -1.49 -99.0 -99.0 -99.0 -99.0 3773 00000 -1.0 1.0
cosmos 4156 3 1 0 2.2341 2.143 2.188 2.282 2.328 12.737 5.7384 6.9987 52646000000.0 29186000000.0 1.0 2.234 3.0 12.22 28.74 35843000000.0 19457000000.0 -1.95 -99.0 -99.0 -99.0 -99.0 4156 cosmos-19-G141_04156 2.19153 1.0
cosmos 4029 3 1 0 2.279 2.185 2.222 2.34 2.385 23.138 19.272 3.8667 176800000000.0 16125000000.0 0.0 2.279 3.0 38.37 28.73 15198000000.0 10750000000.0 -1.54 -99.0 -99.0 -99.0 -99.0 4029 cosmos-02-G141_04029 2.07714 1.0
cosmos 5571 2 1 1 2.2822 2.2646 2.2757 2.2994 2.3108 48.2 34.212 13.988 313870000000.0 58334000000.0 0.0 2.282 2.0 67.82 22.31 41417000000.0 38889000000.0 -0.97 -99.0 -99.0 -99.0 -99.0 5571 cosmos-19-G141_05571 2.28215 1.0
cosmos 5901 2 1 1 2.4781 2.4008 2.409 2.4806 2.4937 29.95 21.35 8.5998 195880000000.0 35863000000.0 0.0 2.478 2.0 30.46 22.62 27538000000.0 23908000000.0 -1.15 -99.0 -99.0 -99.0 -99.0 5901 cosmos-19-G141_05901 2.47815 1.0
cosmos 5814 2 1 1 2.1614 2.1473 2.1574 2.2283 2.2389 98.72 83.489 15.232 765950000000.0 63518000000.0 0.0 2.161 2.0 199.0 26.3 39545000000.0 42346000000.0 -0.6 -99.0 -99.0 -99.0 -99.0 5814 cosmos-19-G141_05814 2.16135 1.0
cosmos 6750 2 1 1 2.1283 2.1229 2.1255 2.1302 2.1326 53.594 41.589 12.006 381550000000.0 50066000000.0 0.0 2.128 2.0 104.1 27.05 44589000000.0 33377000000.0 -1.42 -99.0 -99.0 -99.0 -99.0 6750 cosmos-19-G141_06750 2.12833 1.0
cosmos 7561 2 1 1 2.0895 2.0833 2.0861 2.0928 2.0956 14.625 9.1325 5.4925 83785000000.0 22904000000.0 0.0 2.089 2.0 24.23 21.29 20458000000.0 15270000000.0 -1.43 -99.0 -99.0 -99.0 -99.0 7561 cosmos-22-G141_07561 2.08947 1.0
cosmos 8515 2 1 1 2.4539 2.4454 2.4491 2.4576 2.4624 37.472 21.678 15.794 198880000000.0 65864000000.0 0.0 2.454 2.0 32.49 31.93 69934000000.0 43909000000.0 -1.73 -99.0 -99.0 -99.0 -99.0 8515 cosmos-22-G141_08515 2.45389 1.0
cosmos 9251 3 1 0 2.3008 2.196 2.24 2.363 2.405 2.9316 -99.0 2.9316 -99.0 12225000000.0 2.0 2.301 3.0 -18.38 20.76 14787000000.0 8150200000.0 -1.94 -99.0 -99.0 -99.0 -99.0 9251 00000 -1.0 1.0
cosmos 9393 2 1 1 2.5149 2.4716 2.4944 2.5284 2.5419 77.857 62.547 15.311 573820000000.0 63847000000.0 0.0 2.515 2.0 82.13 20.35 46054000000.0 42565000000.0 -1.06 -99.0 -99.0 -99.0 -99.0 9393 cosmos-21-G141_09393 2.51486 1.0
cosmos 9971 2 0 1 2.6877 2.5628 2.6623 2.6914 2.7031 42.548 14.108 28.44 129430000000.0 118600000000.0 1.0 2.688 2.0 12.06 23.41 91684000000.0 79065000000.0 -1.2 -99.0 -99.0 -99.0 -99.0 9971 cosmos-23-G141_09971 2.68769 1.0
cosmos 8280 2 1 1 2.749 2.6923 2.7386 2.7608 2.7731 1027.1 1014.8 12.29 9309900000000.0 51252000000.0 0.0 2.749 2.0 751.9 29.05 37438000000.0 34168000000.0 -1.14 -99.0 -99.0 -99.0 -99.0 8280 cosmos-05-G141_08280 2.74904 1.0
cosmos 6591 3 1 0 2.6263 2.449 2.519 2.735 2.816 1.9055 -99.0 1.9055 -99.0 7946200000.0 2.0 2.626 3.0 -16.31 24.46 8239600000.0 5297500000.0 -1.67 -99.0 -99.0 -99.0 -99.0 6591 cosmos-13-G141_06591 2.58587 1.0
cosmos 8540 3 1 0 2.1145 1.974 2.041 2.193 2.244 3.1273 -99.0 3.1273 -99.0 13041000000.0 2.0 2.114 3.0 -7.155 26.02 14082000000.0 8694200000.0 -1.78 -99.0 -99.0 -99.0 -99.0 8540 cosmos-21-G141_08540 2.1299 1.0
cosmos 4441 3 1 0 2.2918 2.161 2.222 2.363 2.406 4.7552 -99.0 4.7552 -99.0 19830000000.0 2.0 2.292 3.0 -3.821 19.24 19545000000.0 13220000000.0 -1.64 -99.0 -99.0 -99.0 -99.0 4441 cosmos-19-G141_04441 2.22683 1.0
cosmos 6754 3 1 0 2.1396 2.004 2.057 2.224 2.279 13.43 8.7752 4.6552 80507000000.0 19413000000.0 1.0 2.14 3.0 21.58 29.38 18336000000.0 12942000000.0 -1.54 -99.0 -99.0 -99.0 -99.0 6754 cosmos-19-G141_06754 2.12521 1.0
cosmos 6750 2 1 1 2.1283 2.1229 2.1255 2.1302 2.1326 53.594 41.589 12.006 381550000000.0 50066000000.0 0.0 2.128 2.0 104.1 27.05 44589000000.0 33377000000.0 -1.42 -99.0 -99.0 -99.0 -99.0 6750 cosmos-19-G141_06750 2.12833 1.0
